ID_FALLA;FALLA_ID;FALLA;DESCRIPCION_FALLA;LOCALIZACION_FALLA;TIPIFICACION_FALLA;FALLA_REAL;IMPUTABILIDAD;INTERFAZ;MAL_ESCALADO_TERRENO;GRUPO_FALLA;FECHA_INICIO;FECHA_FIN;VERTICAL;NIVEL_2_VERTICAL;NIVEL_3_VERTICAL
8858;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-20 03:08:54.837;NULL;NULL;NULL;NULL
8859;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-20 05:39:28.797;NULL;NULL;NULL;NULL
8860;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-20 05:39:28.797;NULL;NULL;NULL;NULL
8861;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-21 03:09:17.633;NULL;NULL;NULL;NULL
8862;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-21 03:09:17.633;NULL;NULL;NULL;NULL
8863;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-21 03:09:17.633;NULL;NULL;NULL;NULL
8864;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-21 05:46:47.983;NULL;NULL;NULL;NULL
8865;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-21 05:46:47.983;NULL;NULL;NULL;NULL
8866;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-22 03:09:50.920;NULL;NULL;NULL;NULL
8867;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-22 03:09:50.920;NULL;NULL;NULL;NULL
8868;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-22 03:09:50.920;NULL;NULL;NULL;NULL
8869;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-22 05:37:25.897;NULL;NULL;NULL;NULL
8870;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-22 05:37:25.897;NULL;NULL;NULL;NULL
8871;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-23 03:11:42.203;NULL;NULL;NULL;NULL
8872;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-23 03:11:42.203;NULL;NULL;NULL;NULL
8873;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-23 03:11:42.203;NULL;NULL;NULL;NULL
8874;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-23 10:39:20.927;NULL;NULL;NULL;NULL
8875;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-23 10:39:20.927;NULL;NULL;NULL;NULL
8876;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-24 03:09:51.540;NULL;NULL;NULL;NULL
8877;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-24 03:09:51.540;NULL;NULL;NULL;NULL
8878;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-24 03:09:51.540;NULL;NULL;NULL;NULL
8879;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-24 07:11:28.493;NULL;NULL;NULL;NULL
8880;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-24 07:11:28.493;NULL;NULL;NULL;NULL
8881;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-24 20:45:54.800;NULL;NULL;NULL;NULL
8882;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-24 20:45:54.800;NULL;NULL;NULL;NULL
8883;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-25 03:10:41.193;NULL;NULL;NULL;NULL
8884;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-25 03:10:41.193;NULL;NULL;NULL;NULL
8885;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-25 03:10:41.193;NULL;NULL;NULL;NULL
8886;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-26 03:04:33.830;NULL;NULL;NULL;NULL
8887;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-26 03:04:33.830;NULL;NULL;NULL;NULL
8888;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-26 03:04:33.830;NULL;NULL;NULL;NULL
8889;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-26 03:30:42.667;NULL;NULL;NULL;NULL
8890;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-26 03:30:42.667;NULL;NULL;NULL;NULL
8891;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-26 06:16:29.000;NULL;NULL;NULL;NULL
8892;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-26 06:16:29.000;NULL;NULL;NULL;NULL
8893;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-27 03:09:49.430;NULL;NULL;NULL;NULL
8894;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-27 03:09:49.430;NULL;NULL;NULL;NULL
8895;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-27 03:09:49.430;NULL;NULL;NULL;NULL
8896;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-28 03:12:10.723;NULL;NULL;NULL;NULL
8897;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-28 03:12:10.723;NULL;NULL;NULL;NULL
8898;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-28 03:12:10.723;NULL;NULL;NULL;NULL
8899;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-28 20:09:43.410;NULL;NULL;NULL;NULL
8900;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-28 20:09:43.410;NULL;NULL;NULL;NULL
8901;SP16;SP16;Instalación/Cambio Repetidor;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-28 20:09:43.410;NULL;NULL;NULL;NULL
8902;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-28 20:10:45.183;NULL;NULL;NULL;NULL
8903;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-28 20:10:45.183;NULL;NULL;NULL;NULL
8904;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-28 22:09:44.650;NULL;NULL;NULL;NULL
8905;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-28 22:09:44.650;NULL;NULL;NULL;NULL
8906;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-29 03:11:44.453;NULL;NULL;NULL;NULL
8907;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-29 03:11:44.453;NULL;NULL;NULL;NULL
8908;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-29 03:11:44.453;NULL;NULL;NULL;NULL
8909;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-29 05:30:45.850;NULL;NULL;NULL;NULL
8910;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-29 05:30:45.850;NULL;NULL;NULL;NULL
8911;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-30 03:10:34.177;NULL;NULL;NULL;NULL
8912;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-30 03:10:34.177;NULL;NULL;NULL;NULL
8913;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-30 03:10:34.177;NULL;NULL;NULL;NULL
8914;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-30 05:50:00.090;NULL;NULL;NULL;NULL
8915;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-30 05:50:00.090;NULL;NULL;NULL;NULL
8916;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-30 10:53:39.310;NULL;NULL;NULL;NULL
8917;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-09-30 10:53:39.310;NULL;NULL;NULL;NULL
8918;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-01 03:05:36.503;NULL;NULL;NULL;NULL
8919;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-01 03:05:36.503;NULL;NULL;NULL;NULL
8920;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-01 03:05:36.503;NULL;NULL;NULL;NULL
8921;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-01 04:43:25.043;NULL;NULL;NULL;NULL
8922;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-01 04:43:25.043;NULL;NULL;NULL;NULL
8923;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-02 03:11:40.357;NULL;NULL;NULL;NULL
8924;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-02 03:11:40.357;NULL;NULL;NULL;NULL
8925;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-02 03:11:40.357;NULL;NULL;NULL;NULL
8926;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-02 05:24:48.320;NULL;NULL;NULL;NULL
8927;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-02 05:24:48.320;NULL;NULL;NULL;NULL
8928;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-03 03:09:59.677;NULL;NULL;NULL;NULL
8929;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-03 03:09:59.677;NULL;NULL;NULL;NULL
8930;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-03 03:09:59.677;NULL;NULL;NULL;NULL
8931;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-03 05:21:45.300;NULL;NULL;NULL;NULL
8932;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-03 05:21:45.300;NULL;NULL;NULL;NULL
8933;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-04 03:10:13.167;NULL;NULL;NULL;NULL
8934;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-04 03:10:13.167;NULL;NULL;NULL;NULL
8935;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-04 03:10:13.167;NULL;NULL;NULL;NULL
8936;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-04 12:07:49.610;NULL;NULL;NULL;NULL
8937;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-04 12:07:49.610;NULL;NULL;NULL;NULL
8938;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-05 03:09:35.717;NULL;NULL;NULL;NULL
8939;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-05 03:09:35.717;NULL;NULL;NULL;NULL
8940;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-05 03:09:35.717;NULL;NULL;NULL;NULL
8941;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-05 05:34:12.440;NULL;NULL;NULL;NULL
8942;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-05 05:34:12.440;NULL;NULL;NULL;NULL
8943;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-06 03:10:59.617;NULL;NULL;NULL;NULL
8944;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-06 03:10:59.617;NULL;NULL;NULL;NULL
8945;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-06 03:10:59.617;NULL;NULL;NULL;NULL
8946;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-06 04:56:16.100;NULL;NULL;NULL;NULL
8947;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-06 04:56:16.100;NULL;NULL;NULL;NULL
8948;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-07 03:09:20.990;NULL;NULL;NULL;NULL
8949;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-07 03:09:20.990;NULL;NULL;NULL;NULL
8950;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-07 03:09:20.990;NULL;NULL;NULL;NULL
8951;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-07 05:16:17.790;NULL;NULL;NULL;NULL
8952;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-07 05:16:17.790;NULL;NULL;NULL;NULL
8953;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-08 03:09:18.553;NULL;NULL;NULL;NULL
8954;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-08 03:09:18.553;NULL;NULL;NULL;NULL
8955;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-08 03:09:18.553;NULL;NULL;NULL;NULL
8956;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-08 13:26:54.157;NULL;NULL;NULL;NULL
8957;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-08 13:26:54.157;NULL;NULL;NULL;NULL
8958;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-09 03:13:03.113;NULL;NULL;NULL;NULL
8959;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-09 03:13:03.113;NULL;NULL;NULL;NULL
8960;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-09 03:13:03.113;NULL;NULL;NULL;NULL
8961;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-09 16:19:29.533;NULL;NULL;NULL;NULL
8962;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-09 16:19:29.533;NULL;NULL;NULL;NULL
8963;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-10 03:12:45.210;NULL;NULL;NULL;NULL
8964;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-10 03:12:45.210;NULL;NULL;NULL;NULL
8965;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-10 03:12:45.210;NULL;NULL;NULL;NULL
8966;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-10 11:11:18.660;NULL;NULL;NULL;NULL
8967;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-10 11:11:18.660;NULL;NULL;NULL;NULL
8968;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-11 03:10:03.933;NULL;NULL;NULL;NULL
8969;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-11 03:10:03.933;NULL;NULL;NULL;NULL
8970;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-11 03:10:03.933;NULL;NULL;NULL;NULL
8971;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-11 05:57:14.270;NULL;NULL;NULL;NULL
8972;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-11 05:57:14.270;NULL;NULL;NULL;NULL
8973;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-12 03:11:23.873;NULL;NULL;NULL;NULL
8974;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-12 03:11:23.873;NULL;NULL;NULL;NULL
8975;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-12 03:11:23.873;NULL;NULL;NULL;NULL
8976;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-12 05:08:12.307;NULL;NULL;NULL;NULL
8977;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-12 05:08:12.307;NULL;NULL;NULL;NULL
8978;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-13 03:10:51.287;NULL;NULL;NULL;NULL
8979;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-13 03:10:51.287;NULL;NULL;NULL;NULL
8980;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-13 03:10:51.287;NULL;NULL;NULL;NULL
8981;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-13 11:40:27.377;NULL;NULL;NULL;NULL
8982;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-13 11:40:27.377;NULL;NULL;NULL;NULL
8983;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-14 03:08:04.207;NULL;NULL;NULL;NULL
8984;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-14 03:08:04.207;NULL;NULL;NULL;NULL
8985;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-14 03:08:04.207;NULL;NULL;NULL;NULL
8986;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-14 11:32:06.397;NULL;NULL;NULL;NULL
8987;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-14 11:32:06.397;NULL;NULL;NULL;NULL
8988;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-15 03:09:22.717;NULL;NULL;NULL;NULL
8989;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-15 03:09:22.717;NULL;NULL;NULL;NULL
8990;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-15 03:09:22.717;NULL;NULL;NULL;NULL
8991;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-15 05:03:21.653;NULL;NULL;NULL;NULL
8992;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-15 05:03:21.653;NULL;NULL;NULL;NULL
8993;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-16 03:10:15.510;NULL;NULL;NULL;NULL
8994;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-16 03:10:15.510;NULL;NULL;NULL;NULL
8995;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-16 03:10:15.510;NULL;NULL;NULL;NULL
8996;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-16 16:16:49.043;NULL;NULL;NULL;NULL
8997;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-16 16:16:49.043;NULL;NULL;NULL;NULL
8998;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-17 03:08:19.137;NULL;NULL;NULL;NULL
8999;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-17 03:08:19.137;NULL;NULL;NULL;NULL
9000;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-17 03:08:19.137;NULL;NULL;NULL;NULL
9001;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-17 05:06:34.783;NULL;NULL;NULL;NULL
9002;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-17 05:06:34.783;NULL;NULL;NULL;NULL
9003;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-18 03:07:57.860;NULL;NULL;NULL;NULL
9004;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-18 03:07:57.860;NULL;NULL;NULL;NULL
9005;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-18 03:07:57.860;NULL;NULL;NULL;NULL
9006;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-18 05:04:19.957;NULL;NULL;NULL;NULL
9007;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-18 05:04:19.957;NULL;NULL;NULL;NULL
9008;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-19 03:07:08.570;NULL;NULL;NULL;NULL
9009;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-19 03:07:08.570;NULL;NULL;NULL;NULL
9010;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-19 03:07:08.570;NULL;NULL;NULL;NULL
9011;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-19 05:04:01.057;NULL;NULL;NULL;NULL
9012;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-19 05:04:01.057;NULL;NULL;NULL;NULL
9013;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-20 03:11:08.980;NULL;NULL;NULL;NULL
9014;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-20 03:11:08.980;NULL;NULL;NULL;NULL
9015;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-20 03:11:08.980;NULL;NULL;NULL;NULL
9016;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-20 05:08:14.977;NULL;NULL;NULL;NULL
9017;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-20 05:08:14.977;NULL;NULL;NULL;NULL
9018;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-21 03:11:27.223;NULL;NULL;NULL;NULL
9019;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-21 03:11:27.223;NULL;NULL;NULL;NULL
9020;-99;-99;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-21 03:11:27.223;NULL;NULL;NULL;NULL
9021;0;0;NULL;POR DEFINIR;POR DEFINIR;POR DEFINIR;UNE;S;NULL;NULL;2018-10-21 10:45:00.777;NULL;NULL;NULL;NULL
